20-05-2019 05:50,"b'RT @grazianodasilva: On the second edition of #WorldBeeDay, I would like to remind that #bees must be protected for our own #future.\n\nThey\xe2\x80\xa6'"
,
20-05-2019 05:41,"b""RT @missiondarksky: - 4 OFFICIAL NOTICE: Next May 23th will start @missiondarksky, the #COSMOBSERVER's global awareness campaign about #lig\xe2\x80\xa6"""
,
20-05-2019 05:41,b'RT @PVI_2020: #Plastic #recycling is a very #important concept that needs to be known to everyone. It reduces #pollution by reducing the ne\xe2\x80\xa6'
,
20-05-2019 05:40,"b'Apparently, according to @BBCBreakfast , it\xe2\x80\x99s good for you to be outdoors in green spaces.  What, you mean being co\xe2\x80\xa6 https://t.co/kqOGtq6b5w'"
,
20-05-2019 05:35,b'3rd most pop #news item appearing in @MakingEnvirNews last issue by @SeabirdSentinel (from @UTAS_) &amp; @annett_finger\xe2\x80\xa6 https://t.co/z1UMPypCi0'
,
20-05-2019 05:28,b'@moefcc @nitin_gadkari @NHAISocialmedia @NHAIINDIA @narendramodi 1) reduce toll tax on EPE &amp; WPE\n2) put #Metro cess\xe2\x80\xa6 https://t.co/PjNeSt2JYu'
,
20-05-2019 05:27,b'RT @MitchellBorin: This one is for the Sea Turtles #pollution https://t.co/o45CoNsZSp'
,
20-05-2019 05:26,"b'RT @sillymickel: Free, right now, ebook version. Click link\n\nSee Kindle Price $0.00, click \xe2\x80\x9cBuy now with\xe2\x80\xa6\xe2\x80\x9d It\xe2\x80\x99s yours\n\nEnjoy with my compli\xe2\x80\xa6'"
,
20-05-2019 05:23,"b'We only have one #planet to live on currently, which is why #pollution is such a big problem\xe2\x9d\x97\xe2\x9d\x97\xe2\x9d\x97\n\n#mondaythoughts https://t.co/BOG229V96C'"
,
20-05-2019 05:23,b'#Pattaya offers helping hand as wastewater from Na Jom Thian pollutes sea  - The Nation #Thailand #Pollution\xe2\x80\xa6 https://t.co/nltqmDxbQK'
,
20-05-2019 05:22,"b'Untreated black sewage water flowing into the tourist beaches near Pattaya, Thailand. Stay away! #Thailand\xe2\x80\xa6 https://t.co/GyqHOGFNJf'"
,
20-05-2019 05:19,b'RT @KaranSumbly: The #pollution condition may just turn from worse to most bad as Over 850 #trees in #UdyogVihar to be cleared for widening\xe2\x80\xa6'
,
20-05-2019 05:19,"b'RT @ChinaDaily: The government is tackling illegal disposal of lead-acid fuel cells, which has resulted in pollution and higher health risk\xe2\x80\xa6'"
,
20-05-2019 05:17,b'RT @esgarchitect: Investors love charts that go up and to the right. It\xe2\x80\x99s how they tell their asset owner clients how well they\xe2\x80\x99re doing. B\xe2\x80\xa6'
,
20-05-2019 05:17,b'#PaleHorse: Deepest dive ever reveals undersea trash https://t.co/22aMeiDUV3\n\n#Capitalism #WesternCulture #Pollution'
,
20-05-2019 05:15,"b'More than a million people in #China died from\xc2\xa0the effects of ambient air #pollution\xc2\xa0in 2016, according to the Worl\xe2\x80\xa6 https://t.co/kTvaBYVr1y'"
,
20-05-2019 05:14,b'RT @KaranSumbly: The #pollution condition may just turn from worse to most bad as Over 850 #trees in #UdyogVihar to be cleared for widening\xe2\x80\xa6'
,
20-05-2019 05:14,b'Can a huge floating trash collector really clean the Pacific Ocean? https://t.co/NuPqOLCBLd  #Trash #Pacific\xe2\x80\xa6 https://t.co/z8cC3d74PA'
,
20-05-2019 05:11,"b'RT @wef: Europe\xe2\x80\x99s dirty air kills 400,000 people every year https://t.co/RPbNKEf8fE #pollution #environment https://t.co/eEIz7JnYXl'"
,
20-05-2019 05:09,b'RT @KAUST_News: Mangrove forests trap floating litter: Marine #plastic #pollution accumulates in mangrove forests and is a danger to sea li\xe2\x80\xa6'
,
20-05-2019 05:07,b'The #pollution condition may just turn from worse to most bad as Over 850 #trees in #UdyogVihar to be cleared for w\xe2\x80\xa6 https://t.co/G3egC5veoI'
,
20-05-2019 05:06,"b'RT @AJWasahi: VOX POPULI: #Plastic pollution scourge of global proportions, new initiatives needed\xef\xbc\x9aThe Asahi Shimbun \n#TheGraduate #polluti\xe2\x80\xa6'"
,
20-05-2019 05:05,"b'RT @ChinaDaily: The government is tackling illegal disposal of lead-acid fuel cells, which has resulted in pollution and higher health risk\xe2\x80\xa6'"
,
20-05-2019 05:03,b'RT @elizabeth_ruler: Some scientists have come up with a way to make infinitely recyclable #plastics.\n\n#plasticpollution #pollution #marine\xe2\x80\xa6'
,
20-05-2019 05:02,"b'RT @grazianodasilva: On the second edition of #WorldBeeDay, I would like to remind that #bees must be protected for our own #future.\n\nThey\xe2\x80\xa6'"
,
20-05-2019 05:02,"b'RT @ChinaDaily: The government is tackling illegal disposal of lead-acid fuel cells, which has resulted in pollution and higher health risk\xe2\x80\xa6'"
,
20-05-2019 04:58,"b'RT @grazianodasilva: On the second edition of #WorldBeeDay, I would like to remind that #bees must be protected for our own #future.\n\nThey\xe2\x80\xa6'"
,
20-05-2019 04:58,"b'VOX POPULI: #Plastic pollution scourge of global proportions, new initiatives needed\xef\xbc\x9aThe Asahi Shimbun\xe2\x80\xa6 https://t.co/pvn3ESQQDe'"
,
20-05-2019 04:55,b'#Plastic #recycling is a very #important concept that needs to be known to everyone. It reduces #pollution by reduc\xe2\x80\xa6 https://t.co/G1y1nIKTZw'
,
20-05-2019 04:50,b'RT @Johan_Elmquist: Coal has never been more popular. #SustainableDevelopment #co2 #pollution https://t.co/2qIw8OzVI9'
,
20-05-2019 04:47,b'RT @crcCARE: The only bacteria in the ocean that help us breathe are susceptible to plastic #pollution. https://t.co/yC2HLKx5zc'
,
20-05-2019 04:43,"b'RT @ChinaDaily: The government is tackling illegal disposal of lead-acid fuel cells, which has resulted in pollution and higher health risk\xe2\x80\xa6'"
,
20-05-2019 04:40,b'RT @MinistryofHemp: #Hemp and cannabis need to part of our #pollution solution. https://t.co/OQvFGAga4K'
,
20-05-2019 04:39,b'RT @LSchnapf: fashion is the world\xe2\x80\x99s second-most polluting industry after the oil industry.\n#pollution #fashionindustry https://t.co/EY5Heg\xe2\x80\xa6'
,
